date,nav,cash_weight,turnover,w_600031,w_002008,w_002920,w_600588,w_600519,w_601088,w_601877,w_600276
2018-02-07,1.0016954483001024,0.9046312834906864,0.0,0.0,0.0,0.0,0.0,0.0,0.09536871650931361,0.0,0.0
2018-02-08,0.9965195532176637,0.9093299134337929,0.0,0.0,0.0,0.0,0.0,0.0,0.09067008656620713,0.0,0.0
2018-02-09,0.9924299571031443,0.9130770716631254,0.0,0.0,0.0,0.0,0.0,0.0,0.08692292833687465,0.0,0.0
2018-02-12,0.9910880583780676,0.9143133462282398,0.0,0.0,0.0,0.0,0.0,0.0,0.08568665377176017,0.0,0.0
2018-02-13,0.9930050565567485,0.9125482625482625,0.0,0.0,0.0,0.0,0.0,0.0,0.0874517374517375,0.0,0.0
2018-02-14,0.9938357557675104,0.9117855076191088,0.0,0.0,0.0,0.0,0.0,0.0,0.08821449238089119,0.0,0.0
2018-02-22,0.9962639534605063,0.9095632095439676,0.0,0.0,0.0,0.0,0.0,0.0,0.09043679045603234,0.0,0.0
2018-02-23,0.9971585526105575,0.9087471964114066,0.0,0.0,0.0,0.0,0.0,0.0,0.09125280358859342,0.0,0.0
2018-02-26,0.9978614519427406,0.9081070696721312,0.0,0.0,0.0,0.0,0.0,0.0,0.09189293032786887,0.0,0.0
2018-02-27,0.9931967563746168,0.9123721289326385,0.0,0.0,0.0,0.0,0.0,0.0,0.08762787106736153,0.0,0.0
2018-02-28,0.9919444773143935,0.875,0.038488791548569934,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2018-03-01,0.9902826194782376,0.8764683945552862,0.0,0.0,0.0,0.0,0.0,0.0,0.12353160544471378,0.0,0.0
2018-03-02,0.9877898327240038,0.8786802504907001,0.0,0.0,0.0,0.0,0.0,0.0,0.12131974950929995,0.0,0.0
2018-03-05,0.9884361107713977,0.878105735101812,0.0,0.0,0.0,0.0,0.0,0.0,0.12189426489818797,0.0,0.0
2018-03-06,0.9907442466549475,0.8760600130463143,0.0,0.0,0.0,0.0,0.0,0.0,0.12393998695368563,0.0,0.0
2018-03-07,0.9887130870774237,0.8778597441404425,0.0,0.0,0.0,0.0,0.0,0.0,0.12214025585955741,0.0,0.0
2018-03-08,0.9875128564179778,0.8789267015706806,0.0,0.0,0.0,0.0,0.0,0.0,0.1210732984293194,0.0,0.0
2018-03-09,0.9870512292412679,0.879337760733327,0.0,0.0,0.0,0.0,0.0,0.0,0.12066223926667294,0.0,0.0
2018-03-12,0.9872358801119518,0.8791732909379968,0.0,0.0,0.0,0.0,0.0,0.0,0.12082670906200321,0.0,0.0
2018-03-13,0.9878821581593459,0.8785981308411215,0.0,0.0,0.0,0.0,0.0,0.0,0.12140186915887854,0.0,0.0
2018-03-14,0.9884361107713978,0.878105735101812,0.0,0.0,0.0,0.0,0.0,0.0,0.12189426489818797,0.0,0.0
2018-03-15,0.9888977379481076,0.8776958267201942,0.0,0.0,0.0,0.0,0.0,0.0,0.12230417327980585,0.0,0.0
2018-03-16,0.9870512292412678,0.879337760733327,0.0,0.0,0.0,0.0,0.0,0.0,0.12066223926667297,0.0,0.0
2018-03-19,0.9807730996380121,0.8849665819448366,0.0,0.0,0.0,0.0,0.0,0.0,0.1150334180551634,0.0,0.0
2018-03-20,0.981973330297458,0.8838849191425348,0.0,0.0,0.0,0.0,0.0,0.0,0.11611508085746527,0.0,0.0
2018-03-21,0.981973330297458,0.8838849191425348,0.0,0.0,0.0,0.0,0.0,0.0,0.11611508085746527,0.0,0.0
2018-03-22,0.981973330297458,0.8838849191425348,0.0,0.0,0.0,0.0,0.0,0.0,0.11611508085746527,0.0,0.0
2018-03-23,0.9817886794267741,0.8840511566672935,0.0,0.0,0.0,0.0,0.0,0.0,0.11594884333270648,0.0,0.0
2018-03-26,0.9759721770002284,0.889319837290701,0.0,0.0,0.0,0.0,0.0,0.0,0.11068016270929909,0.0,0.0
2018-03-27,0.9768954313536483,0.8884793497779037,0.0,0.0,0.0,0.0,0.0,0.0,0.1115206502220963,0.0,0.0
2018-03-28,0.9744026445994144,0.8907523213947318,0.0,0.0,0.0,0.0,0.0,0.0,0.10924767860526823,0.0,0.0
2018-03-29,0.9763414787415962,0.8889834515366429,0.0,0.0,0.0,0.0,0.0,0.0,0.11101654846335708,0.0,0.0
2018-03-30,0.9749417328163761,0.875,0.015246212121212022,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2018-04-02,0.9748365837942863,0.8750943803257469,0.0,0.0,0.0,0.0,0.0,0.0,0.12490561967425307,0.0,0.0
2018-04-03,0.971682113131593,0.8779352883887025,0.0,0.0,0.0,0.0,0.0,0.0,0.12206471161129749,0.0,0.0
2018-04-04,0.970840920954875,0.8786959818043972,0.0,0.0,0.0,0.0,0.0,0.0,0.12130401819560274,0.0,0.0
2018-04-09,0.971682113131593,0.8779352883887025,0.0,0.0,0.0,0.0,0.0,0.0,0.1220647116112975,0.0,0.0
2018-04-10,0.9757829249930942,0.8742456896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.12575431034482762,0.0,0.0
2018-04-11,0.9755726269489147,0.8744341452899331,0.0,0.0,0.0,0.0,0.0,0.0,0.12556585471006684,0.0,0.0
2018-04-12,0.9737850935733885,0.8760393046107332,0.0,0.0,0.0,0.0,0.0,0.0,0.12396069538926684,0.0,0.0
2018-04-13,0.9733644974850294,0.8764178459544129,0.0,0.0,0.0,0.0,0.0,0.0,0.12358215404558714,0.0,0.0
2018-04-16,0.969368834645618,0.8800303720577068,0.0,0.0,0.0,0.0,0.0,0.0,0.11996962794229311,0.0,0.0
2018-04-17,0.9673710032259123,0.8818478260869564,0.0,0.0,0.0,0.0,0.0,0.0,0.11815217391304352,0.0,0.0
2018-04-18,0.9688430895351691,0.880507922726286,0.0,0.0,0.0,0.0,0.0,0.0,0.11949207727371397,0.0,0.0
2018-04-19,0.9735747955292089,0.8762285343989631,0.0,0.0,0.0,0.0,0.0,0.0,0.12377146560103688,0.0,0.0
2018-04-20,0.9731541994408498,0.8766072393300918,0.0,0.0,0.0,0.0,0.0,0.0,0.1233927606699082,0.0,0.0
2018-04-23,0.9733644974850293,0.8764178459544129,0.0,0.0,0.0,0.0,0.0,0.0,0.12358215404558716,0.0,0.0
2018-04-24,0.9765189681477224,0.873586734144503,0.0,0.0,0.0,0.0,0.0,0.0,0.12641326585549698,0.0,0.0
2018-04-25,0.9741005406396577,0.8757556131260794,0.0,0.0,0.0,0.0,0.0,0.0,0.12424438687392059,0.0,0.0
2018-04-26,0.973995391617568,0.8758501565367591,0.0,0.0,0.0,0.0,0.0,0.0,0.12414984346324089,0.0,0.0
2018-04-27,0.9753760278507692,0.7807784035787431,0.09375,0.0,0.09375,0.0,0.0,0.0,0.1254715964212569,0.0,0.0
2018-05-02,0.9724273097647942,0.7831459794136177,0.0,0.0,0.09511052583809619,0.0,0.0,0.0,0.12174349474828605,0.0,0.0
2018-05-03,0.9771519574604072,0.7793593740461358,0.0,0.0,0.0984098001224897,0.0,0.0,0.0,0.12223082583137448,0.0,0.0
2018-05-04,0.9757798328203852,0.7804552956511867,0.0,0.0,0.09789624167311786,0.0,0.0,0.0,0.12164846267569548,0.0,0.0
2018-05-07,0.9816453118241706,0.7757919573813502,0.0,0.0,0.09996619151527499,0.0,0.0,0.0,0.12424185110337478,0.0,0.0
2018-05-08,0.9866288825557342,0.7718733470903425,0.0,0.0,0.10291390035622695,0.0,0.0,0.0,0.12521275255343048,0.0,0.0
2018-05-09,0.9878292365873613,0.7709354104007116,0.0,0.0,0.1035782502606856,0.0,0.0,0.0,0.1254863393386028,0.0,0.0
2018-05-10,0.989265211414901,0.7698163537208441,0.0,0.0,0.10317897657971427,0.0,0.0,0.0,0.12700466969944163,0.0,0.0
2018-05-11,0.9886163896918745,0.770321578576757,0.0,0.0,0.10312214853154207,0.0,0.0,0.0,0.126556272891701,0.0,0.0
2018-05-14,0.9909479320643856,0.7685091348117554,0.0,0.0,0.10470186108874925,0.0,0.0,0.0,0.12678900409949537,0.0,0.0
2018-05-15,0.989660672614993,0.7695087407101256,0.0,0.0,0.10502466598609252,0.0,0.0,0.0,0.12546659330378185,0.0,0.0
2018-05-16,0.9911870751461781,0.7683237170964796,0.0,0.0,0.10693327484961387,0.0,0.0,0.0,0.12474300805390653,0.0,0.0
2018-05-17,0.9927028466709121,0.7671505531269612,0.0,0.0,0.1075555264762303,0.0,0.0,0.0,0.12529392039680848,0.0,0.0
2018-05-18,0.9983469223199274,0.7628135279313801,0.0,0.0,0.10659803542122182,0.0,0.0,0.0,0.1305884366473981,0.0,0.0
2018-05-21,0.9986628338326154,0.7625722236920074,0.0,0.0,0.10824928852386943,0.0,0.0,0.0,0.12917848778412316,0.0,0.0
2018-05-22,0.9987350277896575,0.7625171008567941,0.0,0.0,0.1095770170485399,0.0,0.0,0.0,0.127905882094666,0.0,0.0
2018-05-23,0.9904343493077358,0.7689076398113479,0.0,0.0,0.11113765968785022,0.0,0.0,0.0,0.1199547005008018,0.0,0.0
2018-05-24,0.9865865413909095,0.7719064734459556,0.0,0.0,0.10724471360926004,0.0,0.0,0.0,0.12084881294478435,0.0,0.0
2018-05-25,0.9878740478500927,0.7709004397591612,0.0,0.0,0.10776967244648526,0.0,0.0,0.0,0.12132988779435344,0.0,0.0
2018-05-28,0.9907700407745822,0.7686471194858888,0.0,0.0,0.110271517929523,0.0,0.0,0.0,0.12108136258458821,0.0,0.0
2018-05-29,0.9905440629459583,0.7688224748421391,0.0,0.0,0.10921939691403255,0.0,0.0,0.0,0.12195812824382843,0.0,0.0
2018-05-30,0.9832524990917125,0.7745238772520686,0.0,0.0,0.10635613147894615,0.0,0.0,0.0,0.11911999126898526,0.0,0.0
2018-05-31,0.9896602086467334,0.7649785555342624,0.004527062317998015,0.0,0.1100214444657376,0.0,0.0,0.0,0.125,0.0,0.0
2018-06-01,0.9889366491618,0.7655382551774059,0.0,0.0,0.10771563916996452,0.0,0.0,0.0,0.12674610565262956,0.0,0.0
2018-06-04,0.9937742510377394,0.761811685188817,0.0,0.0,0.11041260335216874,0.0,0.0,0.0,0.12777571145901429,0.0,0.0
2018-06-05,0.9982164454776714,0.758421523017524,0.0,0.0,0.11524565979243656,0.0,0.0,0.0,0.12633281719003947,0.0,0.0
2018-06-06,0.9991151020151225,0.7577393589120782,0.0,0.0,0.11473122048793678,0.0,0.0,0.0,0.12752942059998498,0.0,0.0
2018-06-07,1.001223425437202,0.7561437513806941,0.0,0.0,0.11496102929909519,0.0,0.0,0.0,0.12889521932021067,0.0,0.0
2018-06-08,1.0026608623433306,0.755059726886078,0.0,0.0,0.11862344144615483,0.0,0.0,0.0,0.12631683166776717,0.0,0.0
2018-06-11,0.9983762588518423,0.7583001199877917,0.0,0.0,0.11615215398498133,0.0,0.0,0.0,0.12554772602722697,0.0,0.0
2018-06-12,1.0005904748153747,0.756622070602867,0.0,0.0,0.11538240028583932,0.0,0.0,0.0,0.1279955291112936,0.0,0.0
2018-06-13,0.9938498495242423,0.7617537369882632,0.0,0.0,0.11059003557702135,0.0,0.0,0.0,0.12765622743471544,0.0,0.0
2018-06-14,0.9968513189697454,0.7594601345993621,0.0,0.0,0.11283026807063169,0.0,0.0,0.0,0.1277095973300061,0.0,0.0
2018-06-15,0.9961428609619964,0.7600002635658073,0.0,0.0,0.11099468063296027,0.0,0.0,0.0,0.12900505580123242,0.0,0.0
2018-06-19,0.9918497321699243,0.7632898536192911,0.0,0.0,0.10582687293317096,0.0,0.0,0.0,0.13088327344753795,0.0,0.0
2018-06-20,0.9904963279503012,0.7643328051977403,0.0,0.0,0.10702808077711752,0.0,0.0,0.0,0.12863911402514225,0.0,0.0
2018-06-21,0.9872367944283476,0.7668563825345366,0.0,0.0,0.10297478047553643,0.0,0.0,0.0,0.130168836989927,0.0,0.0
2018-06-22,0.9879787434787655,0.7662804912326396,0.0,0.0,0.1046421774547194,0.0,0.0,0.0,0.12907733131264096,0.0,0.0
2018-06-25,0.9828192013281754,0.7703032621434508,0.0,0.0,0.10360467029039566,0.0,0.0,0.0,0.12609206756615352,0.0,0.0
2018-06-26,0.9815208747044247,0.771322196390676,0.0,0.0,0.10497524251524942,0.0,0.0,0.0,0.1237025610940745,0.0,0.0
2018-06-27,0.9769738533856129,0.774912075954502,0.0,0.0,0.10136793102469564,0.0,0.0,0.0,0.1237199930208024,0.0,0.0
2018-06-28,0.9763700400555813,0.7753913022947911,0.0,0.0,0.10237640869808688,0.0,0.0,0.0,0.12223228900712191,0.0,0.0
2018-06-29,0.9831075821825025,0.7680235606332793,0.0020521635011918476,0.0,0.1069764393667207,0.0,0.0,0.0,0.125,0.0,0.0
2018-07-02,0.9729531896037367,0.7760391700456788,0.0,0.0,0.10324191808036609,0.0,0.0,0.0,0.12071891187395509,0.0,0.0
2018-07-03,0.9683755768428449,0.77970758847,0.0,0.0,0.10072083119391749,0.0,0.0,0.0,0.11957158033608245,0.0,0.0
2018-07-04,0.9641443730172119,0.783129380707282,0.0,0.0,0.09654422250864177,0.0,0.0,0.0,0.12032639678407625,0.0,0.0
2018-07-05,0.9642855734672876,0.7830147069798448,0.0,0.0,0.09472121046729659,0.0,0.0,0.0,0.12226408255285863,0.0,0.0
2018-07-06,0.9657435294062939,0.781832611622631,0.0,0.0,0.09493944136094812,0.0,0.0,0.0,0.12322794701642094,0.0,0.0
2018-07-09,0.9724875583541948,0.7764107409571397,0.0,0.0,0.10018944502467614,0.0,0.0,0.0,0.12339981401818423,0.0,0.0
2018-07-10,0.971394092963449,0.777284720200363,0.0,0.0,0.10123173160310193,0.0,0.0,0.0,0.12148354819653505,0.0,0.0
2018-07-11,0.9645074000241626,0.7828346218333468,0.0,0.0,0.09952907501406723,0.0,0.0,0.0,0.11763630315258591,0.0,0.0
2018-07-12,0.9705708197872003,0.7779440411354281,0.0,0.0,0.10332619182899111,0.0,0.0,0.0,0.11872976703558077,0.0,0.0
2018-07-13,0.9715133152777323,0.7771893332594513,0.0,0.0,0.10590851700407611,0.0,0.0,0.0,0.11690214973647257,0.0,0.0
2018-07-16,0.9716535400336015,0.7770771727207098,0.0,0.0,0.10523852788430582,0.0,0.0,0.0,0.1176842993949845,0.0,0.0
2018-07-17,0.9682451277911497,0.7798126363680955,0.0,0.0,0.1043797443971737,0.0,0.0,0.0,0.11580761923473086,0.0,0.0
2018-07-18,0.965026775757535,0.7824133016005432,0.0,0.0,0.10219736949946565,0.0,0.0,0.0,0.11538932889999119,0.0,0.0
2018-07-19,0.9632536768761328,0.783853520499433,0.0,0.0,0.1006598900960713,0.0,0.0,0.0,0.11548658940449574,0.0,0.0
2018-07-20,0.9672806479107895,0.7805901910517876,0.0,0.0,0.10348671741597872,0.0,0.0,0.0,0.11592309153223374,0.0,0.0
2018-07-23,0.9712445866045454,0.7774043697818911,0.0,0.0,0.10314887089008053,0.0,0.0,0.0,0.11944675932802837,0.0,0.0
2018-07-24,0.9760381529949649,0.7735863433581117,0.0,0.0,0.10289457675441878,0.0,0.0,0.0,0.12351907988746953,0.0,0.0
2018-07-25,0.9730821751141224,0.7759363032878783,0.0,0.0,0.10130917902218536,0.0,0.0,0.0,0.12275451768993627,0.0,0.0
2018-07-26,0.9672122367436807,0.7806454023942156,0.0,0.0,0.09700179119068669,0.0,0.0,0.0,0.12235280641509765,0.0,0.0
2018-07-27,0.9695809280792169,0.7787382815472322,0.0,0.0,0.09852148189625097,0.0,0.0,0.0,0.12274023655651682,0.0,0.0
2018-07-30,0.9664495441647444,0.7812614639969984,0.0,0.0,0.09548584956555574,0.0,0.0,0.0,0.12325268643744584,0.0,0.0
2018-07-31,0.9689631885533129,0.7770512662938779,0.0021817812764853145,0.0,0.09794873370612213,0.0,0.0,0.0,0.125,0.0,0.0
2018-08-01,0.9609801555350601,0.7835063693258913,0.0,0.0,0.09374421305932572,0.0,0.0,0.0,0.12274941761478295,0.0,0.0
2018-08-02,0.9547620374564012,0.7886091435551947,0.0,0.0,0.09020657498351718,0.0,0.0,0.0,0.12118428146128804,0.0,0.0
2018-08-03,0.9493240559179843,0.7931265071856076,0.0,0.0,0.08475722382431522,0.0,0.0,0.0,0.12211626899007717,0.0,0.0
2018-08-06,0.9470665787797734,0.7950170447653282,0.0,0.0,0.08400587446229629,0.0,0.0,0.0,0.12097708077237547,0.0,0.0
2018-08-07,0.9550703527822432,0.7883545651523065,0.0,0.0,0.08671818120916529,0.0,0.0,0.0,0.12492725363852816,0.0,0.0
2018-08-08,0.9508226093154647,0.7918764922928923,0.0,0.0,0.08216327535418269,0.0,0.0,0.0,0.12596023235292506,0.0,0.0
2018-08-09,0.9557682173813822,0.7877789394591894,0.0,0.0,0.08620398287268323,0.0,0.0,0.0,0.12601707766812736,0.0,0.0
2018-08-10,0.9574302452130677,0.7864114137003749,0.0,0.0,0.08896925575182779,0.0,0.0,0.0,0.12461933054779725,0.0,0.0
2018-08-13,0.9572761347316762,0.786538016920846,0.0,0.0,0.0903555250699992,0.0,0.0,0.0,0.12310645800915473,0.0,0.0
2018-08-14,0.9567836354417649,0.7869428831836798,0.0,0.0,0.08988729041236122,0.0,0.0,0.0,0.12316982640395907,0.0,0.0
2018-08-15,0.951540051087761,0.7912794335843061,0.0,0.0,0.08878675041260074,0.0,0.0,0.0,0.11993381600309318,0.0,0.0
2018-08-16,0.9498367614681121,0.7926983911358991,0.0,0.0,0.08762808871110671,0.0,0.0,0.0,0.11967352015299422,0.0,0.0
2018-08-17,0.9494981210247687,0.7929811086354579,0.0,0.0,0.0876593414478456,0.0,0.0,0.0,0.11935954991669653,0.0,0.0
2018-08-20,0.9547722821310979,0.7886006818054249,0.0,0.0,0.0903345643352701,0.0,0.0,0.0,0.12106475385930501,0.0,0.0
2018-08-21,0.9573579977661908,0.7864707605872943,0.0,0.0,0.0920840198753324,0.0,0.0,0.0,0.12144521953737326,0.0,0.0
2018-08-22,0.9556342817058544,0.7878893495882973,0.0,0.0,0.09021013392730783,0.0,0.0,0.0,0.12190051648439493,0.0,0.0
2018-08-23,0.954567074093635,0.7887702112210596,0.0,0.0,0.09013900902662098,0.0,0.0,0.0,0.12109077975231938,0.0,0.0
2018-08-24,0.952894518498076,0.7901546897806251,0.0,0.0,0.08937120939826493,0.0,0.0,0.0,0.12047410082111001,0.0,0.0
2018-08-27,0.9596258768508634,0.7846120981317803,0.0,0.0,0.0917594773124939,0.0,0.0,0.0,0.12362842455572569,0.0,0.0
2018-08-28,0.9612061360110935,0.7833221662338782,0.0,0.0,0.09207829958835806,0.0,0.0,0.0,0.12459953417776376,0.0,0.0
2018-08-29,0.9611652516753658,0.7833554857971599,0.0,0.0,0.09086527066186151,0.0,0.0,0.0,0.1257792435409787,0.0,0.0
2018-08-30,0.9622734694407249,0.7824533218141326,0.0,0.0,0.09120845623431902,0.0,0.0,0.0,0.12633822195154834,0.0,0.0
2018-08-31,0.9602683350712112,0.7795309977352823,0.004552593648362538,0.0,0.09375,0.0,0.0,0.0,0.12671900226471766,0.0,0.0
2018-09-03,0.9569510843918765,0.7822332254394737,0.0,0.0,0.09202399451394914,0.0,0.0,0.0,0.12574278004657707,0.0,0.0
2018-09-04,0.959345946974424,0.7802804980752331,0.0,0.0,0.09276099926508322,0.0,0.0,0.0,0.1269585026596837,0.0,0.0
2018-09-05,0.9531506686087405,0.7853521567836577,0.0,0.0,0.09053540201878521,0.0,0.0,0.0,0.12411244119755717,0.0,0.0
2018-09-06,0.9525834482460546,0.7858197984753406,0.0,0.0,0.08963836172027763,0.0,0.0,0.0,0.12454183980438176,0.0,0.0
2018-09-07,0.9582756053409562,0.7811520288730724,0.0,0.0,0.0890383883236849,0.0,0.0,0.0,0.1298095828032426,0.0,0.0
2018-09-10,0.9523399498633114,0.7860207202681141,0.0,0.0,0.08549414882092267,0.0,0.0,0.0,0.12848513091096325,0.0,0.0
2018-09-11,0.9503691925379333,0.7876506721905144,0.0,0.0,0.08632957412747386,0.0,0.0,0.0,0.1260197536820117,0.0,0.0
2018-09-12,0.9491513016949396,0.7886613356531527,0.0,0.0,0.08539506392258558,0.0,0.0,0.0,0.1259436004242617,0.0,0.0
2018-09-13,0.9520537196522783,0.7862570334844743,0.0,0.0,0.08687910814031836,0.0,0.0,0.0,0.12686385837520736,0.0,0.0
2018-09-14,0.9530099713693369,0.7854681019298143,0.0,0.0,0.08661088123210785,0.0,0.0,0.0,0.12792101683807783,0.0,0.0
2018-09-17,0.9504137397900118,0.7876137538763374,0.0,0.0,0.08684747493393885,0.0,0.0,0.0,0.12553877118972379,0.0,0.0
2018-09-18,0.9547340064904879,0.7840497230043074,0.0,0.0,0.08778733077393061,0.0,0.0,0.0,0.128162946221762,0.0,0.0
2018-09-19,0.9587982784515637,0.7807261966933903,0.0,0.0,0.08941725373625312,0.0,0.0,0.0,0.12985654957035656,0.0,0.0
2018-09-20,0.9572179635771919,0.7820151332453491,0.0,0.0,0.08956487676620212,0.0,0.0,0.0,0.12841998998844875,0.0,0.0
2018-09-21,0.9675135945762273,0.7736934525034036,0.0,0.0,0.09108622976193168,0.0,0.0,0.0,0.13522031773466475,0.0,0.0
2018-09-25,0.9648447973251957,0.7758335178951707,0.0,0.0,0.09044402032989168,0.0,0.0,0.0,0.1337224617749376,0.0,0.0
2018-09-26,0.9677393538439946,0.7735129612723507,0.0,0.0,0.09106498069269311,0.0,0.0,0.0,0.13542205803495622,0.0,0.0
2018-09-27,0.967871785317704,0.7734071234300366,0.0,0.0,0.08862356192506916,0.0,0.0,0.0,0.1379693146448942,0.0,0.0
2018-09-28,0.9699688210617615,0.7678812556238654,0.0038508191733132857,0.0,0.09375,0.0,0.0,0.0,0.1383687443761346,0.0,0.0
2018-10-08,0.9610286361213224,0.7750246436349457,0.0,0.0,0.0883732784032254,0.0,0.0,0.0,0.13660207796182885,0.0,0.0
2018-10-09,0.9614015232037992,0.7747240442794865,0.0,0.0,0.08508711620089039,0.0,0.0,0.0,0.1401888395196232,0.0,0.0
2018-10-10,0.9640248557104633,0.7726158426527194,0.0,0.0,0.08359568985891903,0.0,0.0,0.0,0.1437884674883616,0.0,0.0
2018-10-11,0.9526416930329143,0.7818478675456961,0.0,0.0,0.07963648188465822,0.0,0.0,0.0,0.1385156505696456,0.0,0.0
2018-10-12,0.9576708143848054,0.7777420644393016,0.0,0.0,0.08069789613122262,0.0,0.0,0.0,0.14156003942947576,0.0,0.0
2018-10-15,0.9530677785659297,0.7814983288529901,0.0,0.0,0.08040325964614928,0.0,0.0,0.0,0.1380984115008606,0.0,0.0
2018-10-16,0.9516732834453704,0.7826434651358596,0.0,0.0,0.07905576656253227,0.0,0.0,0.0,0.13830076830160817,0.0,0.0
2018-10-17,0.9552337154617354,0.7797263268423043,0.0,0.0,0.08059768465325974,0.0,0.0,0.0,0.13967598850443602,0.0,0.0
2018-10-18,0.9468144388961082,0.7866598201663392,0.0,0.0,0.08088678119034494,0.0,0.0,0.0,0.1324533986433159,0.0,0.0
2018-10-19,0.9470752866099574,0.7864431547981592,0.0,0.0,0.07732593883669783,0.0,0.0,0.0,0.13623090636514304,0.0,0.0
2018-10-22,0.9528029152679938,0.781715572336815,0.0,0.0,0.07872597907713746,0.0,0.0,0.0,0.1395584485860475,0.0,0.0
2018-10-23,0.9460503192495664,0.7872952009822463,0.0,0.0,0.07358202341633407,0.0,0.0,0.0,0.1391227756014196,0.0,0.0
2018-10-24,0.9449999206253723,0.7881703056017251,0.0,0.0,0.0706410968674014,0.0,0.0,0.0,0.14118859753087346,0.0,0.0
2018-10-25,0.939615548633124,0.7926868359260447,0.0,0.0,0.06783830069261756,0.0,0.0,0.0,0.1394748633813377,0.0,0.0
2018-10-26,0.9423708928734674,0.790369144320455,0.0,0.0,0.06732967716350115,0.0,0.0,0.0,0.14230117851604382,0.0,0.0
2018-10-29,0.937856564735859,0.7941735487480215,0.0,0.0,0.0674139434481919,0.0,0.0,0.0,0.13841250780378664,0.0,0.0
2018-10-30,0.9375582917836373,0.7944262055599096,0.0,0.0,0.06880281025678174,0.0,0.0,0.0,0.13677098418330857,0.0,0.0
2018-10-31,0.9427781368763147,0.6100603368733171,0.1798253312855171,0.0,0.125,0.0,0.0,0.125,0.13993966312668296,0.0,0.0
2018-11-01,0.9476918914326375,0.6068971919872598,0.0,0.0,0.12705701812112846,0.0,0.0,0.12754623886637073,0.13849955102524106,0.0,0.0
2018-11-02,0.9702366670981507,0.5927951058577952,0.0,0.0,0.1373160837023329,0.0,0.0,0.1327463498459093,0.13714246059396257,0.0,0.0
2018-11-05,0.9595785319345017,0.5993793406570511,0.0,0.0,0.13383196114619134,0.0,0.0,0.12882866045659438,0.13796003774016322,0.0,0.0
2018-11-06,0.956557279832263,0.6012724589586712,0.0,0.0,0.13140709220420557,0.0,0.0,0.1270369177614839,0.14028353107563926,0.0,0.0
2018-11-07,0.9560741210815914,0.6015763162053824,0.0,0.0,0.1307612468318128,0.0,0.0,0.12718996853147674,0.14047246843132796,0.0,0.0
